,date,home_team,away_team,team,scorer,minute,own_goal,penalty,country,year,continent,lifeExp,pop,gdpPercap
204,1957-10-20,Mexico,Costa Rica,Mexico,Jaime Belmonte,77.0,False,False,Mexico,1957,Americas,55.19,35015548,4131.546641
205,1957-10-20,Mexico,Costa Rica,Mexico,Ligorio López,86.0,False,False,Mexico,1957,Americas,55.19,35015548,4131.546641
206,1957-10-27,Costa Rica,Mexico,Mexico,Ligorio López,27.0,False,False,Mexico,1957,Americas,55.19,35015548,4131.546641
207,1957-04-25,Italy,Northern Ireland,Italy,Sergio Cervato,3.0,False,False,Italy,1957,Europe,67.81,49182000,6248.656232
208,1957-12-22,Italy,Portugal,Italy,Guido Gratton,36.0,False,False,Italy,1957,Europe,67.81,49182000,6248.656232
209,1957-12-22,Italy,Portugal,Italy,Guido Gratton,72.0,False,False,Italy,1957,Europe,67.81,49182000,6248.656232
210,1957-12-22,Italy,Portugal,Italy,Gino Pivatelli,84.0,False,False,Italy,1957,Europe,67.81,49182000,6248.656232
211,1957-04-28,United States,Mexico,United States,Ed Murphy,5.0,False,False,United States,1957,Americas,69.49,171984000,14847.12712
212,1957-04-28,United States,Mexico,United States,Ed Murphy,45.0,False,False,United States,1957,Americas,69.49,171984000,14847.12712
213,1957-06-22,Canada,United States,United States,Harry Keough,35.0,False,True,United States,1957,Americas,69.49,171984000,14847.12712
214,1957-07-06,United States,Canada,United States,Ruben Mendoza,42.0,False,False,United States,1957,Americas,69.49,171984000,14847.12712
215,1957-07-06,United States,Canada,United States,James Murphy,80.0,False,False,United States,1957,Americas,69.49,171984000,14847.12712
216,1957-05-12,Indonesia,China PR,Indonesia,Rusli Ramang,47.0,False,False,Indonesia,1957,Asia,39.918,90124000,858.9002707
217,1957-05-12,Indonesia,China PR,Indonesia,Rusli Ramang,80.0,False,False,Indonesia,1957,Asia,39.918,90124000,858.9002707
218,1957-06-02,China PR,Indonesia,Indonesia,Rusli Ramang,25.0,False,False,Indonesia,1957,Asia,39.918,90124000,858.9002707
219,1957-06-02,China PR,Indonesia,Indonesia,Rusli Ramang,55.0,False,False,Indonesia,1957,Asia,39.918,90124000,858.9002707
220,1957-06-02,China PR,Indonesia,Indonesia,Endang Witarsa,70.0,False,False,Indonesia,1957,Asia,39.918,90124000,858.9002707
221,1957-05-15,Denmark,England,Denmark,John Jensen,27.0,False,False,Denmark,1957,Europe,71.81,4487831,11099.65935
222,1957-05-22,Norway,Bulgaria,Bulgaria,Georgi Dimitrov,38.0,False,False,Bulgaria,1957,Europe,66.61,7651254,3008.670727
223,1957-05-22,Norway,Bulgaria,Bulgaria,Georgi Dimitrov,75.0,False,False,Bulgaria,1957,Europe,66.61,7651254,3008.670727
224,1957-06-23,Hungary,Bulgaria,Bulgaria,Ivan Kolev,69.0,False,False,Bulgaria,1957,Europe,66.61,7651254,3008.670727
225,1957-09-15,Bulgaria,Hungary,Bulgaria,Todor Diev,43.0,False,False,Bulgaria,1957,Europe,66.61,7651254,3008.670727
226,1957-11-03,Bulgaria,Norway,Bulgaria,Hristo Iliev,6.0,False,False,Bulgaria,1957,Europe,66.61,7651254,3008.670727
227,1957-11-03,Bulgaria,Norway,Bulgaria,Panayot Panayotov,29.0,False,False,Bulgaria,1957,Europe,66.61,7651254,3008.670727
228,1957-11-03,Bulgaria,Norway,Bulgaria,Panayot Panayotov,32.0,False,False,Bulgaria,1957,Europe,66.61,7651254,3008.670727
229,1957-11-03,Bulgaria,Norway,Bulgaria,Krum Yanev,59.0,False,False,Bulgaria,1957,Europe,66.61,7651254,3008.670727
230,1957-11-03,Bulgaria,Norway,Bulgaria,Hristo Iliev,60.0,False,False,Bulgaria,1957,Europe,66.61,7651254,3008.670727
231,1957-11-03,Bulgaria,Norway,Bulgaria,Hristo Iliev,74.0,False,False,Bulgaria,1957,Europe,66.61,7651254,3008.670727
232,1957-11-03,Bulgaria,Norway,Bulgaria,Spiro Debarski,77.0,False,False,Bulgaria,1957,Europe,66.61,7651254,3008.670727
233,1957-05-22,Norway,Bulgaria,Norway,Harald Hennum,47.0,False,False,Norway,1957,Europe,73.44,3491938,11653.97304
234,1957-06-12,Norway,Hungary,Norway,Harald Hennum,10.0,False,False,Norway,1957,Europe,73.44,3491938,11653.97304
235,1957-06-12,Norway,Hungary,Norway,Kjell Kristiansen,78.0,False,False,Norway,1957,Europe,73.44,3491938,11653.97304
236,1957-05-24,Syria,Sudan,Syria,Jabra Al-Zarqa,70.0,False,False,Syria,1957,Asia,48.284,4149908,2117.234893
237,1957-05-26,Austria,Netherlands,Austria,Karl Koller,47.0,False,False,Austria,1957,Europe,67.48,6965860,8842.59803
238,1957-05-26,Austria,Netherlands,Austria,Hans Buzek,80.0,False,False,Austria,1957,Europe,67.48,6965860,8842.59803
239,1957-05-26,Austria,Netherlands,Austria,Karl Stotz,89.0,False,True,Austria,1957,Europe,67.48,6965860,8842.59803
240,1957-09-25,Netherlands,Austria,Austria,Gerhard Hanappi,29.0,False,False,Austria,1957,Europe,67.48,6965860,8842.59803
241,1957-09-29,Luxembourg,Austria,Austria,Robert Dienst,19.0,False,False,Austria,1957,Europe,67.48,6965860,8842.59803
242,1957-09-29,Luxembourg,Austria,Austria,Hans Buzek,47.0,False,False,Austria,1957,Europe,67.48,6965860,8842.59803
243,1957-09-29,Luxembourg,Austria,Austria,Helmut Senekowitsch,66.0,False,False,Austria,1957,Europe,67.48,6965860,8842.59803
244,1957-06-02,France,Iceland,France,Célestin Oliver,6.0,False,False,France,1957,Europe,68.93,44310863,8662.834898
245,1957-06-02,France,Iceland,France,Célestin Oliver,11.0,False,False,France,1957,Europe,68.93,44310863,8662.834898
246,1957-06-02,France,Iceland,France,Jean Vincent,29.0,False,False,France,1957,Europe,68.93,44310863,8662.834898
247,1957-06-02,France,Iceland,France,René Dereuddre,36.0,False,False,France,1957,Europe,68.93,44310863,8662.834898
248,1957-06-02,France,Iceland,France,Roger Piantoni,45.0,False,False,France,1957,Europe,68.93,44310863,8662.834898
249,1957-06-02,France,Iceland,France,Said Brahimi,49.0,False,False,France,1957,Europe,68.93,44310863,8662.834898
250,1957-06-02,France,Iceland,France,Roger Piantoni,81.0,False,False,France,1957,Europe,68.93,44310863,8662.834898
251,1957-06-02,France,Iceland,France,Jean Vincent,83.0,False,False,France,1957,Europe,68.93,44310863,8662.834898
252,1957-09-01,Iceland,France,France,Thadée Cisowski,29.0,False,False,France,1957,Europe,68.93,44310863,8662.834898
253,1957-09-01,Iceland,France,France,Thadée Cisowski,32.0,False,False,France,1957,Europe,68.93,44310863,8662.834898
254,1957-09-01,Iceland,France,France,Joseph Ujlaki,48.0,False,False,France,1957,Europe,68.93,44310863,8662.834898
255,1957-09-01,Iceland,France,France,Maryan Wisniewski,53.0,False,False,France,1957,Europe,68.93,44310863,8662.834898
256,1957-09-01,Iceland,France,France,Joseph Ujlaki,66.0,False,False,France,1957,Europe,68.93,44310863,8662.834898
257,1957-06-05,Belgium,Iceland,Belgium,Richard Orlans,4.0,False,False,Belgium,1957,Europe,69.24,8989111,9714.960623
258,1957-06-05,Belgium,Iceland,Belgium,André Piters,11.0,False,False,Belgium,1957,Europe,69.24,8989111,9714.960623
259,1957-06-05,Belgium,Iceland,Belgium,Paul Vandenberg,12.0,False,False,Belgium,1957,Europe,69.24,8989111,9714.960623
260,1957-06-05,Belgium,Iceland,Belgium,Victor Mees,22.0,False,False,Belgium,1957,Europe,69.24,8989111,9714.960623
261,1957-06-05,Belgium,Iceland,Belgium,Victor Mees,26.0,False,False,Belgium,1957,Europe,69.24,8989111,9714.960623
262,1957-06-05,Belgium,Iceland,Belgium,Henri Coppens,42.0,False,False,Belgium,1957,Europe,69.24,8989111,9714.960623
263,1957-06-05,Belgium,Iceland,Belgium,Henri Coppens,44.0,False,True,Belgium,1957,Europe,69.24,8989111,9714.960623
264,1957-06-05,Belgium,Iceland,Belgium,Richard Orlans,57.0,False,False,Belgium,1957,Europe,69.24,8989111,9714.960623
265,1957-09-04,Iceland,Belgium,Belgium,André van Herpe,9.0,False,False,Belgium,1957,Europe,69.24,8989111,9714.960623
266,1957-09-04,Iceland,Belgium,Belgium,Maurice Willems,40.0,False,False,Belgium,1957,Europe,69.24,8989111,9714.960623
267,1957-09-04,Iceland,Belgium,Belgium,Paul Vandenberg,64.0,False,False,Belgium,1957,Europe,69.24,8989111,9714.960623
268,1957-09-04,Iceland,Belgium,Belgium,Paul Vandenberg,81.0,False,False,Belgium,1957,Europe,69.24,8989111,9714.960623
269,1957-09-04,Iceland,Belgium,Belgium,Paul Vandenberg,89.0,False,False,Belgium,1957,Europe,69.24,8989111,9714.960623
270,1957-06-05,Belgium,Iceland,Iceland,Þórður Þórðarson,33.0,False,False,Iceland,1957,Europe,73.47,165110,9244.001412
271,1957-06-05,Belgium,Iceland,Iceland,Þórður Þórðarson,77.0,False,False,Iceland,1957,Europe,73.47,165110,9244.001412
272,1957-06-05,Belgium,Iceland,Iceland,Ríkharður Jónsson,81.0,False,False,Iceland,1957,Europe,73.47,165110,9244.001412
273,1957-09-01,Iceland,France,Iceland,Þórður Jónsson,64.0,False,False,Iceland,1957,Europe,73.47,165110,9244.001412
274,1957-09-04,Iceland,Belgium,Iceland,Ríkharður Jónsson,1.0,False,False,Iceland,1957,Europe,73.47,165110,9244.001412
275,1957-09-04,Iceland,Belgium,Iceland,Þórður Jónsson,65.0,False,False,Iceland,1957,Europe,73.47,165110,9244.001412
276,1957-06-12,Norway,Hungary,Hungary,Lajos Tichy,43.0,False,False,Hungary,1957,Europe,66.41,9839000,6040.180011
277,1957-06-23,Hungary,Bulgaria,Hungary,Ferenc Machos,5.0,False,False,Hungary,1957,Europe,66.41,9839000,6040.180011
278,1957-06-23,Hungary,Bulgaria,Hungary,Ferenc Machos,14.0,False,False,Hungary,1957,Europe,66.41,9839000,6040.180011
279,1957-06-23,Hungary,Bulgaria,Hungary,Ferenc Machos,30.0,False,False,Hungary,1957,Europe,66.41,9839000,6040.180011
280,1957-06-23,Hungary,Bulgaria,Hungary,József Bozsik,52.0,False,False,Hungary,1957,Europe,66.41,9839000,6040.180011
281,1957-09-15,Bulgaria,Hungary,Hungary,Nándor Hidegkuti,2.0,False,False,Hungary,1957,Europe,66.41,9839000,6040.180011
282,1957-09-15,Bulgaria,Hungary,Hungary,Nándor Hidegkuti,34.0,False,False,Hungary,1957,Europe,66.41,9839000,6040.180011
283,1957-11-10,Hungary,Norway,Hungary,Károly Sándor,12.0,False,False,Hungary,1957,Europe,66.41,9839000,6040.180011
284,1957-11-10,Hungary,Norway,Hungary,Lajos Csordás,20.0,False,False,Hungary,1957,Europe,66.41,9839000,6040.180011
285,1957-11-10,Hungary,Norway,Hungary,Ferenc Machos,69.0,False,False,Hungary,1957,Europe,66.41,9839000,6040.180011
286,1957-11-10,Hungary,Norway,Hungary,Lajos Csordás,71.0,False,False,Hungary,1957,Europe,66.41,9839000,6040.180011
287,1957-11-10,Hungary,Norway,Hungary,Edgar Falch,74.0,True,False,Hungary,1957,Europe,66.41,9839000,6040.180011
288,1957-06-16,Greece,Romania,Romania,Alexandru Ene,15.0,False,False,Romania,1957,Europe,64.1,17829327,3943.370225
289,1957-06-16,Greece,Romania,Romania,Titus Ozon,78.0,False,False,Romania,1957,Europe,64.1,17829327,3943.370225
290,1957-09-29,Romania,Yugoslavia,Romania,Alexandru Ene,78.0,False,False,Romania,1957,Europe,64.1,17829327,3943.370225
291,1957-11-03,Romania,Greece,Romania,Iosif Petschovsky,51.0,False,True,Romania,1957,Europe,64.1,17829327,3943.370225
292,1957-11-03,Romania,Greece,Romania,Nicolae Tătaru,64.0,False,False,Romania,1957,Europe,64.1,17829327,3943.370225
293,1957-11-03,Romania,Greece,Romania,Cornel Cacoveanu,67.0,False,False,Romania,1957,Europe,64.1,17829327,3943.370225
294,1957-06-16,Greece,Romania,Greece,Vaggelis Panakis,29.0,False,False,Greece,1957,Europe,67.86,8096218,4916.299889
295,1957-11-10,Yugoslavia,Greece,Greece,Kostas Nestoridis,28.0,False,False,Greece,1957,Europe,67.86,8096218,4916.299889
296,1957-06-20,Colombia,Paraguay,Paraguay,Ángel Jara Saguier,34.0,False,False,Paraguay,1957,Americas,63.196,1770902,2046.154706
297,1957-06-20,Colombia,Paraguay,Paraguay,Juan Bautista Agüero,68.0,False,False,Paraguay,1957,Americas,63.196,1770902,2046.154706
298,1957-06-20,Colombia,Paraguay,Paraguay,Óscar Aguilera,88.0,False,False,Paraguay,1957,Americas,63.196,1770902,2046.154706
299,1957-07-07,Paraguay,Colombia,Paraguay,Enrique Jara Saguier,11.0,False,False,Paraguay,1957,Americas,63.196,1770902,2046.154706
300,1957-07-07,Paraguay,Colombia,Paraguay,Juan Bautista Agüero,27.0,False,False,Paraguay,1957,Americas,63.196,1770902,2046.154706
301,1957-07-07,Paraguay,Colombia,Paraguay,Enrique Jara Saguier,77.0,False,False,Paraguay,1957,Americas,63.196,1770902,2046.154706
302,1957-07-14,Paraguay,Uruguay,Paraguay,Florencio Amarilla,5.0,False,False,Paraguay,1957,Americas,63.196,1770902,2046.154706
303,1957-07-14,Paraguay,Uruguay,Paraguay,Florencio Amarilla,48.0,False,False,Paraguay,1957,Americas,63.196,1770902,2046.154706
304,1957-07-14,Paraguay,Uruguay,Paraguay,Florencio Amarilla,57.0,False,False,Paraguay,1957,Americas,63.196,1770902,2046.154706
305,1957-07-14,Paraguay,Uruguay,Paraguay,Ángel Jara Saguier,88.0,False,False,Paraguay,1957,Americas,63.196,1770902,2046.154706
306,1957-07-14,Paraguay,Uruguay,Paraguay,Juan Bautista Agüero,90.0,False,False,Paraguay,1957,Americas,63.196,1770902,2046.154706
307,1957-06-22,Canada,United States,Canada,Norm McLeod,32.0,False,False,Canada,1957,Americas,69.96,17010154,12489.95006
308,1957-06-22,Canada,United States,Canada,Brian Philley,35.0,False,False,Canada,1957,Americas,69.96,17010154,12489.95006
309,1957-06-22,Canada,United States,Canada,Art Hughes,55.0,False,False,Canada,1957,Americas,69.96,17010154,12489.95006
310,1957-06-22,Canada,United States,Canada,Gogie Stewart,57.0,False,False,Canada,1957,Americas,69.96,17010154,12489.95006
311,1957-06-22,Canada,United States,Canada,Art Hughes,80.0,False,False,Canada,1957,Americas,69.96,17010154,12489.95006
312,1957-07-06,United States,Canada,Canada,Brian Philley,9.0,False,False,Canada,1957,Americas,69.96,17010154,12489.95006
313,1957-07-06,United States,Canada,Canada,Ostap Steckiw,14.0,False,False,Canada,1957,Americas,69.96,17010154,12489.95006
314,1957-07-06,United States,Canada,Canada,Gogie Stewart,25.0,False,False,Canada,1957,Americas,69.96,17010154,12489.95006
315,1957-07-05,Finland,Poland,Poland,Edward Jankowski,19.0,False,False,Poland,1957,Europe,65.77,28235346,4734.253019
316,1957-07-05,Finland,Poland,Poland,Edward Jankowski,56.0,False,False,Poland,1957,Europe,65.77,28235346,4734.253019
317,1957-07-05,Finland,Poland,Poland,Edward Jankowski,65.0,False,False,Poland,1957,Europe,65.77,28235346,4734.253019
318,1957-10-20,Poland,Russia,Poland,Gerard Cieślik,43.0,False,False,Poland,1957,Europe,65.77,28235346,4734.253019
319,1957-10-20,Poland,Russia,Poland,Gerard Cieślik,50.0,False,False,Poland,1957,Europe,65.77,28235346,4734.253019
320,1957-11-03,Poland,Finland,Poland,Ginter Gawlik,2.0,False,False,Poland,1957,Europe,65.77,28235346,4734.253019
321,1957-11-03,Poland,Finland,Poland,Lucjan Brychczy,4.0,False,False,Poland,1957,Europe,65.77,28235346,4734.253019
322,1957-11-03,Poland,Finland,Poland,Lucjan Brychczy,48.0,False,False,Poland,1957,Europe,65.77,28235346,4734.253019
323,1957-11-03,Poland,Finland,Poland,Edward Jankowski,60.0,False,False,Poland,1957,Europe,65.77,28235346,4734.253019
324,1957-07-05,Finland,Poland,Finland,Mauri Vanhanen,72.0,False,False,Finland,1957,Europe,67.49,4324000,7545.415386
325,1957-07-27,Russia,Finland,Finland,Olavi Lahtinen,42.0,False,False,Finland,1957,Europe,67.49,4324000,7545.415386
326,1957-09-22,Chile,Bolivia,Bolivia,Ricardo Alcón,36.0,False,False,Bolivia,1957,Americas,41.89,3211738,2127.686326
327,1957-09-29,Bolivia,Chile,Bolivia,Ausberto García,30.0,False,False,Bolivia,1957,Americas,41.89,3211738,2127.686326
328,1957-09-29,Bolivia,Chile,Bolivia,Máximo Alcócer,70.0,False,False,Bolivia,1957,Americas,41.89,3211738,2127.686326
329,1957-09-29,Bolivia,Chile,Bolivia,Máximo Alcócer,86.0,False,False,Bolivia,1957,Americas,41.89,3211738,2127.686326
330,1957-10-06,Bolivia,Argentina,Bolivia,Máximo Alcócer,13.0,False,False,Bolivia,1957,Americas,41.89,3211738,2127.686326
331,1957-10-06,Bolivia,Argentina,Bolivia,Ausberto García,75.0,False,False,Bolivia,1957,Americas,41.89,3211738,2127.686326
332,1962-01-14,Ethiopia,Tunisia,Tunisia,Ammar Merrichkou,13.0,False,False,Tunisia,1962,Africa,49.579,4286552,1660.30321
333,1962-01-14,Ethiopia,Tunisia,Tunisia,Moncef Cherif,29.0,False,False,Tunisia,1962,Africa,49.579,4286552,1660.30321
334,1962-01-20,Tunisia,Uganda,Tunisia,Mohamed Salah Jedidi,3.0,False,False,Tunisia,1962,Africa,49.579,4286552,1660.30321
335,1962-01-20,Tunisia,Uganda,Tunisia,Chedly Laaouini,53.0,False,False,Tunisia,1962,Africa,49.579,4286552,1660.30321
336,1962-01-20,Tunisia,Uganda,Tunisia,Rached Meddeb,85.0,False,False,Tunisia,1962,Africa,49.579,4286552,1660.30321
337,1962-01-14,Ethiopia,Tunisia,Ethiopia,Luciano Vassallo,32.0,False,True,Ethiopia,1962,Africa,40.059,25145372,419.4564161
338,1962-01-14,Ethiopia,Tunisia,Ethiopia,Girma Tekle,36.0,False,False,Ethiopia,1962,Africa,40.059,25145372,419.4564161
339,1962-01-14,Ethiopia,Tunisia,Ethiopia,Mengistu Worku,69.0,False,False,Ethiopia,1962,Africa,40.059,25145372,419.4564161
340,1962-01-14,Ethiopia,Tunisia,Ethiopia,Luciano Vassallo,75.0,False,False,Ethiopia,1962,Africa,40.059,25145372,419.4564161
341,1962-01-21,Ethiopia,Egypt,Ethiopia,Girma Tekle,74.0,False,False,Ethiopia,1962,Africa,40.059,25145372,419.4564161
342,1962-01-21,Ethiopia,Egypt,Ethiopia,Mengistu Worku,84.0,False,False,Ethiopia,1962,Africa,40.059,25145372,419.4564161
343,1962-01-21,Ethiopia,Egypt,Ethiopia,Italo Vassalo,101.0,False,False,Ethiopia,1962,Africa,40.059,25145372,419.4564161
344,1962-01-21,Ethiopia,Egypt,Ethiopia,Mengistu Worku,118.0,False,False,Ethiopia,1962,Africa,40.059,25145372,419.4564161
345,1962-01-18,Egypt,Uganda,Uganda,John Bunyenyezi,16.0,False,False,Uganda,1962,Africa,45.344,7688797,767.2717398
346,1962-01-18,Egypt,Uganda,Egypt,Badawi Abdel Fattah,50.0,False,False,Egypt,1962,Africa,46.992,28173309,1693.335853
347,1962-01-18,Egypt,Uganda,Egypt,Saleh Selim,57.0,False,False,Egypt,1962,Africa,46.992,28173309,1693.335853
348,1962-01-21,Ethiopia,Egypt,Egypt,Badawi Abdel Fattah,35.0,False,False,Egypt,1962,Africa,46.992,28173309,1693.335853
349,1962-01-21,Ethiopia,Egypt,Egypt,Badawi Abdel Fattah,75.0,False,False,Egypt,1962,Africa,46.992,28173309,1693.335853
350,1962-05-30,Argentina,Bulgaria,Argentina,Héctor Facundo,4.0,False,False,Argentina,1962,Americas,65.142,21283783,7133.166023
351,1962-06-02,Argentina,England,Argentina,José Sanfilippo,81.0,False,False,Argentina,1962,Americas,65.142,21283783,7133.166023
352,1962-05-30,Brazil,Mexico,Brazil,Mário Zagallo,56.0,False,False,Brazil,1962,Americas,55.665,76039390,3336.585802
353,1962-05-30,Brazil,Mexico,Brazil,Pelé,73.0,False,False,Brazil,1962,Americas,55.665,76039390,3336.585802
354,1962-06-06,Brazil,Spain,Brazil,Amarildo Tavares da Silveira,72.0,False,False,Brazil,1962,Americas,55.665,76039390,3336.585802
355,1962-06-06,Brazil,Spain,Brazil,Amarildo Tavares da Silveira,86.0,False,False,Brazil,1962,Americas,55.665,76039390,3336.585802
356,1962-06-10,Brazil,England,Brazil,Garrincha,31.0,False,False,Brazil,1962,Americas,55.665,76039390,3336.585802
357,1962-06-10,Brazil,England,Brazil,Vavá,53.0,False,False,Brazil,1962,Americas,55.665,76039390,3336.585802
358,1962-06-10,Brazil,England,Brazil,Garrincha,59.0,False,False,Brazil,1962,Americas,55.665,76039390,3336.585802
359,1962-06-13,Chile,Brazil,Brazil,Garrincha,9.0,False,False,Brazil,1962,Americas,55.665,76039390,3336.585802
360,1962-06-13,Chile,Brazil,Brazil,Garrincha,32.0,False,False,Brazil,1962,Americas,55.665,76039390,3336.585802
361,1962-06-13,Chile,Brazil,Brazil,Vavá,47.0,False,False,Brazil,1962,Americas,55.665,76039390,3336.585802
362,1962-06-13,Chile,Brazil,Brazil,Vavá,78.0,False,False,Brazil,1962,Americas,55.665,76039390,3336.585802
363,1962-06-17,Brazil,Czechoslovakia,Brazil,Amarildo Tavares da Silveira,17.0,False,False,Brazil,1962,Americas,55.665,76039390,3336.585802
364,1962-06-17,Brazil,Czechoslovakia,Brazil,Zito,69.0,False,False,Brazil,1962,Americas,55.665,76039390,3336.585802
365,1962-06-17,Brazil,Czechoslovakia,Brazil,Vavá,78.0,False,False,Brazil,1962,Americas,55.665,76039390,3336.585802
366,1962-05-30,Chile,Switzerland,Switzerland,Rolf Wüthrich,6.0,False,False,Switzerland,1962,Europe,71.32,5666000,20431.0927
367,1962-06-03,Germany,Switzerland,Switzerland,Heinz Schneiter,73.0,False,False,Switzerland,1962,Europe,71.32,5666000,20431.0927
368,1962-11-11,Netherlands,Switzerland,Switzerland,Charles Hertig,42.0,False,False,Switzerland,1962,Europe,71.32,5666000,20431.0927
369,1962-05-30,Chile,Switzerland,Chile,Leonel Sánchez,44.0,False,False,Chile,1962,Americas,57.924,7961258,4519.094331
370,1962-05-30,Chile,Switzerland,Chile,Jaime Ramírez,51.0,False,False,Chile,1962,Americas,57.924,7961258,4519.094331
371,1962-05-30,Chile,Switzerland,Chile,Leonel Sánchez,55.0,False,False,Chile,1962,Americas,57.924,7961258,4519.094331
